,api,well_type,rotary_air_drilling,rotary_mud_drilling,days_passed_since_drilling_start_date,days_passed_since_drilling_complete_date,ground_water_depth_ft,depth_of_deepest_fresh_ground_water_ft,true_vertical_depth_ft,surface_elevation_ft,total_depth_by_driller_ft,total_depth_by_logger_ft,cement_returned_on_surface_casing,cement_returned_on_intermediate_casing,cement_type_conductor_casing_includes Class A,cement_type_conductor_casing_includes Class G,cement_type_conductor_casing_includes Class H,cement_type_conductor_casing_includes Block,cement_type_conductor_casing_includes No Cement,cement_type_conductor_casing_Other,cement_total_amount_conductor_casing_sks,cement_slurry_temperature_fahrenheit_conductor_casing,cement_WOC_Hrs_conductor_casing,cement_Wt_PPG_conductor_casing,cement_Yld_ft3/sk_conductor_casing,gas_block_documented_conductor_casing,cement_type_surface_casing_includes Class A,cement_type_surface_casing_includes Class H,cement_type_surface_casing_includes Block,cement_type_surface_casing_includes Bondcem,cement_type_surface_casing_includes Type 1,cement_type_surface_casing_includes Neocem,cement_type_surface_casing_includes No Cement,cement_type_surface_casing_Other,cement_total_amount_surface_casing_sks,cement_slurry_temperature_fahrenheit_surface_casing,cement_WOC_Hrs_surface_casing,cement_Wt_PPG_surface_casing,cement_Yld_ft3/sk_surface_casing,gas_block_documented_surface_casing,cement_type_intermediate_casing_includes Class A,cement_type_intermediate_casing_includes Class H,cement_type_intermediate_casing_includes Type 1,cement_type_intermediate_casing_includes Extendacem,cement_type_intermediate_casing_includes Bondcem,cement_type_intermediate_casing_includes Standard,cement_type_intermediate_casing_includes Premium,cement_type_intermediate_casing_includes Gasstop,cement_type_intermediate_casing_includes Block,cement_type_intermediate_casing_includes No Cement,cement_type_intermediate_casing_Other,cement_total_amount_intermediate_casing_sks,cement_slurry_temperature_fahrenheit_intermediate_casing,cement_WOC_Hrs_intermediate_casing,cement_Wt_PPG_intermediate_casing,cement_Yld_ft3/sk_intermediate_casing,gas_block_documented_intermediate_casing,cement_type_production_casing_includes Class A,cement_type_production_casing_includes Class H,cement_type_production_casing_includes Swiftseal,cement_type_production_casing_includes Fraccem,cement_type_production_casing_includes Poz,cement_type_production_casing_includes Expandacem,cement_type_production_casing_includes Varicem,cement_type_production_casing_includes Flexseal,cement_type_production_casing_includes Block,cement_type_production_casing_includes Halcem,cement_type_production_casing_includes No Cement,cement_type_production_casing Other,cement_combined_amount_production_casing_sks,cement_lead_slurry_temperature_fahrenheit_production_casing,cement_lead_WOC_Hrs_production_casing,cement_lead_Wt_PPG_production_casing,cement_lead_Yld_ft3/sk_production_casing,cement_tail_slurry_temperature_fahrenheit_production_casing,cement_tail_WOC_Hrs_production_casing,cement_tail_Wt_PPG_production_casing,cement_tail_Yld_ft3/sk_production_casing,gas_block_documented_production_casing,well_operator_encoded,thread_weld_rank_1_casing,grade_casing_tubing_type_rank_1_casing,country_of_origin_rank_1_casing,Recycled_rank_1_casing,hole_size_inch_rank_1_casing,pipe_size_inch_rank_1_casing,weight_lbs/ft_rank_1_casing,amount_in_well_ft_rank_1_casing,days_passed_since_date_run_rank_1_casing,thread_weld_rank_2_casing,grade_casing_tubing_type_rank_2_casing,country_of_origin_rank_2_casing,Recycled_rank_2_casing,hole_size_inch_rank_2_casing,pipe_size_inch_rank_2_casing,weight_lbs/ft_rank_2_casing,amount_in_well_ft_rank_2_casing,days_passed_since_date_run_rank_2_casing,thread_weld_rank_3_casing,grade_casing_tubing_type_rank_3_casing,country_of_origin_rank_3_casing,Recycled_rank_3_casing,hole_size_inch_rank_3_casing,pipe_size_inch_rank_3_casing,weight_lbs/ft_rank_3_casing,amount_in_well_ft_rank_3_casing,days_passed_since_date_run_rank_3_casing,thread_weld_rank_4_casing,grade_casing_tubing_type_rank_4_casing,country_of_origin_rank_4_casing,Recycled_rank_4_casing,hole_size_inch_rank_4_casing,pipe_size_inch_rank_4_casing,weight_lbs/ft_rank_4_casing,amount_in_well_ft_rank_4_casing,days_passed_since_date_run_rank_4_casing,latitude,longitude,well_status,well_configuration,scp_and_or_cvf
314,37-015-20455,Gas,True,True,5347.0,,,,,1695.0,5083.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,525.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,,,,,,,,,,False,M,W,,,,,16.0,65.0,40.0,5347.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,STC,,,,12.25,9.625,36.0,,,LTC,,,,8.5,5.5,20.0,,,41.721778,-76.8255,Plugged,Horizontal,True
315,37-117-21017,Gas,True,True,4675.0,4495.0,,400.0,,1800.0,13104.0,13104.0,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,True,False,False,False,378.0,,,,,False,False,False,True,False,False,False,False,False,False,False,False,753.0,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,3110.0,,,,,,,,,False,L,,,,,20.0,20.0,,40.0,4675.0,STC,J-55,,,17.5,13.375,54.5,446.0,4659.0,STC,J-55,,,12.375,9.625,36.0,2002.0,4656.0,Other,P-110,,,7.875,5.5,20.0,8528.0,4496.0,41.624278,-76.915117,Active,Horizontal,True
316,37-015-21360,Gas,True,True,4742.0,4676.0,,480.0,,1351.0,10962.0,5274.0,Yes,Yes,True,False,False,False,False,False,137.0,,,,,False,False,False,False,False,False,False,False,True,470.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,872.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,1390.0,,,,,,,,,True,C,,,,,24.0,20.0,,70.0,4744.0,STC,J-55,,,17.5,13.375,54.5,543.0,4739.0,LTC,J-55,,,12.25,9.625,40.0,2515.0,4735.0,CDC,P-110,,,7.875,5.5,20.0,10962.0,4674.0,41.841686,-76.532719,Active,Horizontal,False
317,37-015-22123,Gas,True,True,4315.0,4282.0,,380.0,7265.0,1145.0,13138.0,,Yes,Yes,True,False,False,False,False,False,247.0,,,,,False,False,True,False,False,False,False,False,False,490.0,,8.0,15.6,1.21,True,False,True,False,False,False,False,False,False,False,False,False,860.0,,8.0,15.6,1.21,True,False,True,False,False,False,False,False,False,False,False,False,False,1550.0,,8.0,15.3,1.35,,,15.3,1.27,True,C,,,,,26.0,20.0,,94.0,4315.0,STC,J-55,,,17.5,13.375,54.5,495.0,4298.0,LTC,J-55,,,12.25,9.625,40.0,2000.0,4295.0,CDC,P-110,,,7.875,5.5,20.0,13138.0,4281.0,41.673478,-76.689286,Active,Horizontal,True
318,37-015-20178,Gas,True,False,5395.0,5280.0,,,,2195.0,10865.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,375.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1655.0,,,,,,,,,False,F,W,,,,16.0,16.0,65.0,135.0,5395.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,43.6,9014.0,5353.0,LTC,,,,8.5,5.5,20.0,10865.0,5280.0,41.729053,-76.836689,Active,Horizontal,True
319,37-015-20467,Gas,True,True,5153.0,5022.0,,,,1568.0,11591.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1951.0,,,,,,,,,False,M,W,,,,16.0,16.0,65.0,40.0,5153.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,STC,,,,12.25,9.625,36.0,1284.5,5092.0,LTC,,,,8.5,5.5,20.0,11591.0,5023.0,41.857425,-76.8343,Active,Horizontal,True
320,37-015-21202,Gas,True,True,4771.0,4701.0,,,,1341.0,11665.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,620.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,432.0,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,820.0,,,,,,,,,True,M,W,,,,,20.0,65.0,100.0,4771.0,LTC,J-55,,,17.5,13.375,65.0,600.0,4734.0,LTC,J-55,,,12.25,9.625,36.0,1200.0,4728.0,LTC,J-55,,,8.5,5.5,20.0,11665.0,4701.0,41.82675,-76.200392,Active,Horizontal,True
321,37-015-20594,Gas,True,True,4917.0,4845.0,,,,1532.0,11410.0,11410.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1155.0,,,,,,,,,False,M,W,,,,16.0,16.0,65.0,73.0,4917.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,36.0,1280.0,4874.0,LTC,,,,8.5,5.5,20.0,11410.0,4845.0,41.711164,-76.838231,Active,Horizontal,True
322,37-117-20547,Gas,True,True,4771.0,4647.0,,380.0,,1718.0,11135.0,11073.0,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,439.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,790.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,1713.0,,,,,,,,,False,L,,,,,20.0,20.0,78.6,60.0,4771.0,Other,J-55,,,17.5,13.375,54.5,511.0,4759.0,Other,J-55,,,12.375,9.625,36.0,2017.0,4747.0,Other,P-110,,,7.875,5.5,20.0,11085.0,4649.0,41.619129,-76.885033,Active,Horizontal,False
323,37-015-21762,Gas,True,True,4536.0,4494.0,,,,1459.0,12570.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,650.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,380.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1070.0,,,,,,,,,True,M,W,,,,,20.0,65.0,60.0,4536.0,LTC,J-55,,,17.5,13.375,65.0,525.0,4518.0,LTC,J-55,,,12.25,9.625,36.0,900.0,4516.0,LTC,P-110,,,8.75,5.5,20.0,12568.0,4128.0,41.813358,-76.211272,Active,Horizontal,False
324,37-015-21700,Gas,True,True,4470.0,4429.0,,643.0,,1292.0,11274.0,,Yes,Yes,False,False,True,False,False,False,160.0,,,,,False,True,False,False,False,False,False,False,False,286.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,499.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1742.0,,,,,,,,,True,C,,,,,26.0,20.0,,80.0,4470.0,STC,J-55,,,17.5,13.375,54.5,290.0,4443.0,LTC,J-55,,,12.25,9.625,40.0,990.0,4440.0,CDC,P-110,,,7.875,5.5,20.0,11274.0,4425.0,41.912161,-76.554572,Active,Horizontal,False
325,37-015-20225,Gas,True,True,5038.0,5020.0,,,,1321.0,11057.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,560.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,1216.0,,,,,,,,,False,C,,,,,24.0,20.0,,80.0,5041.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1038.0,5036.0,CDC,,,,7.875,5.5,20.0,11056.0,5018.0,41.763444,-76.510236,Active,Horizontal,True
326,37-015-20330,Gas,False,False,5227.0,5196.0,,,,1176.0,11694.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,560.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,2313.0,,,,,,,,,False,C,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,996.0,5227.0,LTC,,,,8.75,5.5,20.0,11694.0,5193.0,41.684167,-76.336306,Active,Horizontal,False
327,37-015-22228,Gas,True,True,4200.0,4178.0,520.0,520.0,6265.0,1210.0,10865.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,True,False,False,False,490.0,,12.0,15.7,1.29,True,False,False,False,False,False,False,False,False,True,False,False,490.0,,12.0,15.6,1.29,True,False,False,False,True,False,False,True,False,False,False,False,False,1365.0,,,15.6,1.23,,,15.6,1.9,False,B,W,X-42,,,20.0,20.0,78.6,100.0,4198.0,T,J-55,,,17.5,13.375,54.5,616.0,4190.0,T,K-55,,,12.25,9.625,32.0,1514.0,4187.0,T,P-110,,,8.5,5.5,20.0,10846.0,4177.0,41.785436,-76.165225,Active,Horizontal,True
328,37-015-20494,Gas,True,True,5122.0,5032.0,,,,2261.0,10958.0,10958.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1772.0,,,,,,,,,False,M,W,,,,,20.0,65.0,140.0,5122.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,65.0,1240.0,5056.0,LTC,,,,8.5,5.5,20.0,10924.0,5032.0,41.749675,-76.833231,Active,Horizontal,False
329,37-015-21345,Gas,True,True,4739.0,4650.0,,,,1433.0,10080.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,450.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,400.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,670.0,,,,,,,,,True,M,W,,,,,20.0,65.0,133.0,4739.0,LTC,J-55,,,17.5,13.375,65.0,369.0,4665.0,LTC,J-55,,,12.25,9.625,36.0,1035.0,4662.0,LTC,J-55,,,8.5,5.5,20.0,10073.0,4650.0,41.918939,-76.282761,Active,Horizontal,True
330,37-015-21523,Gas,True,True,4677.0,4624.0,,195.0,,1412.0,12175.0,7144.0,Yes,Yes,True,False,False,False,False,False,188.0,,,,,False,True,False,False,False,False,False,False,False,469.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,1099.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1577.0,,,,,,,,,True,C,,,,,24.0,20.0,,84.0,4684.0,STC,J-55,,,17.5,13.375,54.5,503.0,4676.0,LTC,J-55,,,12.25,9.625,40.0,3150.0,4670.0,CDC,P-110,,,7.875,5.5,20.0,12175.0,4623.0,41.588453,-76.437069,Active,Horizontal,False
331,37-015-21914,Gas,True,True,4453.0,4396.0,,,,1585.0,10815.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,396.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,396.0,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,1070.0,,,,,,,,,True,M,W,,,,,20.0,65.0,60.0,4453.0,LTC,J-55,,,17.5,13.375,65.0,442.0,4408.0,LTC,J-55,,,12.25,9.625,36.0,1013.0,4406.0,LTC,P-110,,,8.75,5.5,20.0,10815.0,4396.0,41.724375,-76.819817,Active,Horizontal,False
332,37-015-21262,Gas,True,True,4776.0,4725.0,,,,1416.0,10397.0,4897.0,Yes,,True,False,False,False,False,False,135.0,,,,,False,True,False,False,False,False,False,False,False,578.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,865.0,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,1275.0,,,,,,,,,False,C,,,,,24.0,20.0,,80.0,5043.0,STC,,,,17.5,13.375,54.5,600.0,4772.0,LTC,,,,12.25,9.625,40.0,2495.0,4766.0,CDC,,,,7.875,5.5,20.0,10397.0,4722.0,41.882814,-76.539011,Active,Horizontal,False
333,37-015-20170,Gas,True,False,5479.0,5432.0,,,,1537.0,11142.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,384.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,509.0,,,,,,,,,False,F,W,,,,16.0,16.0,62.5,60.0,,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,43.5,898.0,5472.0,LTC,,,,6.125,4.5,11.6,5411.0,5434.0,41.747,-76.813317,Active,Horizontal,True
334,37-015-20239,Gas,True,True,5330.0,5164.0,,,,1310.0,10842.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,False,False,False,True,375.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1520.0,,,,,,,,,False,F,W,,,,16.0,16.0,65.0,68.0,5330.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,STC,,,,12.25,9.625,36.0,932.0,5316.0,LTC,,,,8.5,5.5,20.0,10842.0,5165.0,41.745906,-76.786633,Active,Horizontal,True
335,37-015-21455,Gas,True,False,4610.0,4576.0,,460.0,,969.0,11180.0,5517.0,Yes,Yes,True,False,False,False,False,False,196.0,,,,,False,True,False,False,False,False,False,False,False,778.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,1108.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1305.0,,,,,,,,,True,C,,,,,24.0,20.0,,100.0,4687.0,STC,J-55,,,17.5,13.375,54.5,860.0,4605.0,LTC,J-55,,,12.25,9.625,40.0,3110.0,4597.0,CDC,P-110,,,7.875,5.5,20.0,11180.0,4574.0,41.715325,-76.355753,Active,Horizontal,False
336,37-015-21082,Gas,True,True,4807.0,4785.0,,,,1234.0,13085.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,True,False,False,False,False,False,False,False,443.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,1166.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1634.0,,,,,,,,,False,C,,,,,24.0,20.0,,102.0,4871.0,STC,,,,17.5,13.375,54.5,475.0,4805.0,LTC,,,,12.25,9.625,40.0,3039.0,4799.0,CDC,,,,7.875,5.5,20.0,13045.0,4782.0,41.7526,-76.261833,Active,Horizontal,True
337,37-015-21094,Gas,True,True,4851.0,4832.0,,,,1294.0,10550.0,5238.0,Yes,,False,True,False,False,False,False,135.0,,,,,False,True,False,False,False,False,False,False,False,571.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,863.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1277.0,,,,,,,,,False,C,,,,,24.0,20.0,,100.0,4861.0,STC,,,,17.5,13.375,54.5,624.0,4848.0,LTC,,,,12.25,9.625,40.0,2500.0,4844.0,CDC,,,,7.875,5.5,20.0,10540.0,4832.0,41.753783,-76.725378,Active,Horizontal,False
338,37-015-21629,Gas,True,True,4484.0,4451.0,,,,1328.0,11150.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,540.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,365.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1641.0,,,,,,,,,True,M,W,,,,,20.0,65.0,80.0,4484.0,LTC,J-55,,,17.5,13.375,65.0,464.0,4475.0,LTC,J-55,,,12.25,9.625,36.0,968.0,4469.0,LTC,P-110,,,8.75,5.5,20.0,11145.0,4451.0,41.817122,-76.809494,Active,Horizontal,False
339,37-015-20492,Gas,True,True,5108.0,4996.0,,,,2261.0,11010.0,11010.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,510.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,2623.0,,,,,,,,,False,M,W,,,,,20.0,65.0,120.0,5108.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,65.0,1191.0,5073.0,LTC,,,,8.5,5.5,20.0,10972.0,4996.0,41.749642,-76.833408,Active,Horizontal,False
340,37-015-22431,Gas,True,True,3990.0,3881.0,65.0,700.0,6444.0,1275.0,12204.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,350.0,76.0,8.0,15.8,2.31,True,True,False,False,False,False,False,False,False,False,False,False,310.0,58.0,8.0,15.9,2.31,True,True,False,False,False,False,False,False,False,False,False,False,False,1963.0,80.0,8.0,15.2,1.29,80.0,8.0,15.4,1.23,True,K,W,F-25,US,N,20.0,20.0,94.0,75.0,3990.0,T,H-40,US,N,17.5,13.375,48.0,779.0,3944.0,T,J-55,KP,N,12.25,9.625,36.0,1635.0,3942.0,T,P-110,US,N,8.75,5.5,20.0,12204.0,3881.0,41.782089,-76.199061,Active,Horizontal,True
341,37-015-20886,Gas,True,True,4891.0,4876.0,,,,1290.0,6353.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,560.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,598.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,2074.0,,,,,,,,,False,K,,K-55,,,26.0,20.0,94.0,133.0,4965.0,,H-40,,,17.5,13.375,48.0,607.0,4890.0,,J-55,,,12.25,9.625,36.0,1610.0,4888.0,,P-110,,,8.75,5.5,20.0,10445.0,4874.0,41.794656,-76.224086,Active,Horizontal,True
342,37-015-22294,Gas,True,True,3988.0,3882.0,342.0,627.0,6673.0,1332.0,11790.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,True,False,False,False,False,365.0,60.0,8.0,15.8,2.31,True,True,False,False,False,True,False,False,False,False,False,False,330.0,72.0,8.0,15.8,2.31,True,True,False,False,False,False,False,False,False,False,False,False,False,1814.0,70.0,8.0,15.2,1.29,70.0,8.0,15.4,1.23,True,K,W,F-25,US,N,20.0,20.0,94.0,45.0,3988.0,T,H-40,US,N,17.5,13.375,48.0,713.0,3969.0,T,J-55,KP,N,12.25,9.625,36.0,1629.0,3965.0,T,P-110,US,N,8.75,5.5,20.0,11790.0,3882.0,41.841756,-76.2826,Active,Horizontal,False
343,37-015-21214,Gas,True,True,4761.0,4727.0,,,,1420.0,10748.0,4340.0,Yes,,True,False,False,False,False,False,149.0,,,,,False,True,False,False,False,False,False,False,False,780.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,1027.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1279.0,,,,,,,,,False,C,,,,,24.0,20.0,,80.0,4768.0,STC,,,,17.5,13.375,54.5,855.0,4756.0,LTC,,,,12.25,9.625,40.0,2510.0,4751.0,CDC,,,,7.875,5.5,20.0,10748.0,4724.0,41.970686,-76.473753,Active,Horizontal,True
344,37-015-20638,Gas,True,True,5008.0,4989.0,,,,1259.0,10067.0,5100.0,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,False,True,646.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,1041.0,,,,,False,True,False,False,False,True,False,False,False,False,False,False,False,2101.0,,,,,,,,,False,C,,,,,24.0,20.0,,71.0,5012.0,STC,,,,17.0,13.375,54.5,724.0,5003.0,LTC,,,,12.25,9.625,40.0,3022.0,4999.0,CDC,,,,7.875,5.5,20.0,10067.0,4989.0,41.773022,-76.668578,Active,Horizontal,True
345,37-131-20075,Gas,True,True,4086.0,4050.0,,461.0,7021.0,784.0,12904.0,,Yes,Yes,True,False,False,False,False,False,100.0,82.0,8.0,15.6,1.18,False,False,True,False,False,False,False,False,False,620.0,64.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,850.0,58.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,False,1980.0,64.0,8.0,15.3,1.35,64.0,8.0,15.3,1.27,True,C,W,J-55,CA,Y,24.0,20.0,106.5,95.0,4084.0,,J-55,US,Y,17.5,13.375,,551.0,4076.0,LTC,J-55,US,Y,12.25,9.625,40.0,2005.0,4072.0,CDC,P-110,US,Y,8.5,5.5,20.0,12904.0,4050.0,41.633847,-76.161106,Active,Horizontal,False
346,37-015-21679,Gas,True,False,4554.0,4534.0,,310.0,,1506.0,10550.0,5181.0,Yes,Yes,False,False,True,False,False,False,165.0,,,,,False,True,False,False,False,False,False,False,False,535.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,735.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1429.0,,,,,,,,,True,C,,,,,24.0,20.0,,80.0,4571.0,STC,J-55,,,17.5,13.375,54.5,540.0,4551.0,LTC,J-55,,,12.25,9.625,40.0,2005.0,4547.0,CDC,P-110,,,7.875,5.5,20.0,10550.0,4532.0,41.743811,-76.708011,Active,Horizontal,False
347,37-015-22088,Gas,True,True,4363.0,4315.0,,750.0,,1090.0,13373.0,6913.0,Yes,Yes,False,False,True,False,False,False,200.0,,,,,False,False,True,False,False,False,False,False,False,490.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,525.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,1790.0,,,,,,,,,True,C,,,,,26.0,20.0,,75.0,4363.0,STC,J-55,,,17.5,13.375,54.5,490.0,4335.0,LTC,J-55,,,12.25,9.625,40.0,1050.0,4332.0,CDC,P-110,,,7.875,5.5,20.0,13373.0,4314.0,41.628406,-76.271911,Active,Horizontal,False
348,37-015-22116,Gas,True,True,4309.0,4279.0,500.0,500.0,8481.0,2165.0,13528.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,True,False,False,False,450.0,,24.0,15.7,1.29,True,False,False,False,False,False,False,False,False,True,False,False,675.0,,24.0,15.7,1.29,True,False,False,False,False,False,False,True,False,False,False,False,False,1590.0,,,15.0,1.24,,,15.4,1.9,False,B,W,,,,20.0,20.0,,60.0,4308.0,T,J-55,,,17.5,13.375,54.5,559.0,4295.0,T,K-55,,,12.25,9.625,36.0,1798.0,4292.0,T,P-110,,,8.5,5.5,20.0,13844.0,4276.0,41.613819,-76.794911,Active,Horizontal,True
349,37-015-21293,Gas,True,True,4654.0,4635.0,,495.0,,1060.0,14875.0,5159.0,Yes,Yes,True,False,False,False,False,False,157.0,,,,,False,True,False,False,False,False,False,False,False,561.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,906.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,2485.0,,,,,,,,,True,C,,,,,24.0,20.0,,80.0,4672.0,STC,J-55,,,17.5,13.375,54.5,637.0,4651.0,LTC,J-55,,,12.25,9.625,40.0,2525.0,4646.0,CDC,P-100,,,8.5,5.5,20.0,14875.0,4632.0,41.722522,-76.341614,Active,Horizontal,False
350,37-015-20508,Gas,True,True,5048.0,,,,,,,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1548.0,,,,,,,,,False,M,W,,,,16.0,16.0,65.0,140.0,5048.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,36.0,1292.1,5043.0,LTC,,,,8.5,5.5,20.0,10270.0,4943.0,41.879185,-76.865207,Active,Horizontal,True
351,37-015-20531,Gas,True,True,5043.0,4868.0,,,,1791.0,10887.0,10887.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1986.0,,,,,,,,,False,M,W,,,,,20.0,65.0,100.0,5043.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,65.0,1244.0,4891.0,LTC,,,,8.5,5.5,20.0,10887.0,4868.0,41.836922,-76.8926,Active,Horizontal,False
